0.000000	0.000000
0.625000	0.000000
1.250000	0.000000
1.875000	0.000000
2.500000	0.000000
3.125000	0.000000
3.750000	0.000000
4.375000	0.000000
5.000000	0.000000
5.625000	0.000000
6.250000	0.000000
0.000000	0.250000
0.625000	0.250000
1.250000	0.250000
1.875000	0.250000
2.500000	0.250000
3.125000	0.250000
3.750000	0.250000
4.375000	0.250000
5.000000	0.250000
5.625000	0.250000
6.250000	0.250000
0.000000	0.500000
0.625000	0.500000
1.250000	0.500000
1.875000	0.500000
2.500000	0.500000
3.125000	0.500000
3.750000	0.500000
4.375000	0.500000
5.000000	0.500000
5.625000	0.500000
6.250000	0.500000
0.000000	0.750000
0.625000	0.750000
1.250000	0.750000
1.875000	0.750000
2.500000	0.750000
3.125000	0.750000
3.750000	0.750000
4.375000	0.750000
5.000000	0.750000
5.625000	0.750000
6.250000	0.750000
0.000000	1.000000
0.625000	1.000000
1.250000	1.000000
1.875000	1.000000
2.500000	1.000000
3.125000	1.000000
3.750000	1.000000
4.375000	1.000000
5.000000	1.000000
5.625000	1.000000
6.250000	1.000000
0.000000	1.250000
0.625000	1.250000
1.250000	1.250000
1.875000	1.250000
2.500000	1.250000
3.125000	1.250000
3.750000	1.250000
4.375000	1.250000
5.000000	1.250000
5.625000	1.250000
6.250000	1.250000
0.000000	1.500000
0.625000	1.500000
1.250000	1.500000
1.875000	1.500000
2.500000	1.500000
3.125000	1.500000
3.750000	1.500000
4.375000	1.500000
5.000000	1.500000
5.625000	1.500000
6.250000	1.500000
0.000000	1.750000
0.625000	1.750000
1.250000	1.750000
1.875000	1.750000
2.500000	1.750000
3.125000	1.750000
3.750000	1.750000
4.375000	1.750000
5.000000	1.750000
5.625000	1.750000
6.250000	1.750000
0.000000	2.000000
0.625000	2.000000
1.250000	2.000000
1.875000	2.000000
2.500000	2.000000
3.125000	2.000000
3.750000	2.000000
4.375000	2.000000
5.000000	2.000000
5.625000	2.000000
6.250000	2.000000
0.000000	2.250000
0.625000	2.250000
1.250000	2.250000
1.875000	2.250000
2.500000	2.250000
3.125000	2.250000
3.750000	2.250000
4.375000	2.250000
5.000000	2.250000
5.625000	2.250000
6.250000	2.250000
0.000000	2.500000
0.625000	2.500000
1.250000	2.500000
1.875000	2.500000
2.500000	2.500000
3.125000	2.500000
3.750000	2.500000
4.375000	2.500000
5.000000	2.500000
5.625000	2.500000
6.250000	2.500000
6.250000	0.000000
6.875000	0.000000
7.500000	0.000000
8.125000	0.000000
8.750000	0.000000
9.375000	0.000000
10.000000	0.000000
10.625000	0.000000
11.250000	0.000000
11.875000	0.000000
12.500000	0.000000
6.250000	0.250000
6.875000	0.250000
7.500000	0.250000
8.125000	0.250000
8.750000	0.250000
9.375000	0.250000
10.000000	0.250000
10.625000	0.250000
11.250000	0.250000
11.875000	0.250000
12.500000	0.250000
6.250000	0.500000
6.875000	0.500000
7.500000	0.500000
8.125000	0.500000
8.750000	0.500000
9.375000	0.500000
10.000000	0.500000
10.625000	0.500000
11.250000	0.500000
11.875000	0.500000
12.500000	0.500000
6.250000	0.750000
6.875000	0.750000
7.500000	0.750000
8.125000	0.750000
8.750000	0.750000
9.375000	0.750000
10.000000	0.750000
10.625000	0.750000
11.250000	0.750000
11.875000	0.750000
12.500000	0.750000
6.250000	1.000000
6.875000	1.000000
7.500000	1.000000
8.125000	1.000000
8.750000	1.000000
